strike,bid,implied_volatility,last_price,volume,open_interest,expiration,days_to_expiration,rentabilidad_diaria,rentabilidad_anual,break_even,percent_diff,underlying_price,historical_volatility,ticker,grupo,alerta_excluida_por,fecha_ejecucion
246.0,1.33,36.84145190429688,1.39,397.0,1488,2026-03-13,2,0.5497765296839774,171.98974138907653,244.61,3.2511964561167574,252.83,20.86,IWM,Indices,,2026-03-10 14:12:41
245.0,1.13,37.08559008789062,1.25,202.0,66136,2026-03-13,2,0.49440335403235375,145.97580198725998,243.75,3.5913459636910225,252.83,20.86,IWM,Indices,,2026-03-10 14:12:41
