strike,bid,implied_volatility,last_price,volume,open_interest,expiration,days_to_expiration,rentabilidad_diaria,rentabilidad_anual,break_even,percent_diff,underlying_price,historical_volatility,ticker,grupo,alerta_excluida_por,fecha_ejecucion
350.0,3.2,35.97476135253906,3.3,2044.0,2994.0,2026-09-25,4,0.9227929867733005,131.21715663810494,346.7,3.0508095411202216,357.61,36.95,AVGO,Top 10 Nasdap,,2026-09-20 18:24:02
347.5,2.34,36.20669262695312,2.57,749.0,581.0,2026-09-25,4,0.7186599927295098,92.21263903778996,344.93,3.545762143116805,357.61,36.95,AVGO,Top 10 Nasdap,,2026-09-20 18:24:02
360.0,15.55,51.09301837158205,17.56,276.0,967.0,2026-10-16,25,4.82974861103471,99.10141530907848,342.44,5.814401232190987,363.58,70.51,PANW,Top 10 Nasdap,,2026-09-20 18:24:02
